17,18,10,103,114,121,115,186,84,79,64,164,180,87,38,101,91,83,105,106,93,105,184,48,48,4,91,105,117,119,47,122,141,94,93,153,94,154,152,138,157,161,172,86,2,115,70,3,83,83,82,84,18,85,178,23,27,27,201,139,111,116,111,113,116,108,119,160,224,186,156,225,222,158,307,147,218,171,171,166,152,149,177,150,150,46,74,76,77,82,65,1,150,147,156,200,154,86,161,165,160,120,155,86,152,170,210,133,131,181,214,167,95,143,2,343,76,168,168,3,280,160,73,164,167,76,164,164,165,159,167,78,166,180,181,163,70,152,232,231,220,209,116,6,117,208,9,165,225,326,179,222,172,172,11,88,238,295,328,239,340,239,356,341,226,361,367,161,355,146,148,3,148,149,7,237,375,326,301,331,180,430,338,23,355,385,391,388,79,389,394,388,383,386,392,390,390,396,398,327,389,347,111,524,291,4,403,6,580,682,185,552,653,560,344,405,647,638,686,584,451,652,345,192,192,349,332,458,239,348,199,203,198,18,5,390,395,389,382,326,559,393,255,399,400,262,266,277,279,280,281,502,503,509,456,428,285,589,366,494,359,360,106,666,652,512,753,548,829,359,684,545,549,800,827,3,420,50,1,634,752,600,473,275,472,474,5,438,612,480,479,638,299,479,484,485,635,488,291,530,315,297,504,508,504,508,519,516,310,592,592,593,595,587,812,595,596,596,342,612,345,838,985,624,631,362,633,627,632,636,644,990,418,431,699,837,586,606,882,842,877,1106,944,1019,1025,1026,436,1225,1377,1226,1226,1059,1224,862,868,860,1468,863,863,1457,1122,1313,1018,1219,857,860,1072,1217,1056,448,1389,1053,861,866,866,1460,1058,1463,1461,1467,1322,821,403,818,819,818,822,1046,821,1045,1043,1043,464,465,1151,812,1131,814,958,1475,1473,472,900,1894,818,815,812,806,1080,1602,808,1391,1087,809,803,1082,1094,1098,1089,808,1065,757,1630,757,968,760,756,756,749,750,1001,745,962,1495,999,791,1038,527,510,791,503,502,997,496,785,797,793,501,790,583,790,794,802,393,1064,980,1036,1210,1060,1062,612,852,511,651,954,950,1060,1057,1185,945,1054,1199,376,949,961,947,1054,1053,956,949,945,633,1197,946,1020,763,1048,1104,1195,1112,1199,631,761,542,1128,1128,1097,1127,1124,1217,1115,1118,1106,1173,1215,484,117,970,874,1179,718,484,484,695,2,1108,1106,1108,1017,514,1099,1087,1081,1092,1090,1175,1387,1657,502,1280,531,1733,531,839,1279,444,1748,1040,1647,1141,520,429,500,1410,1281,1190,520,512,514,1407,1628,1629,436,1722,435,1469,931,1564,442,1286,441,438,944,1642,364,471,1868,1600,1604,1606,1765,1327,818,1613,1609,1612,1614,1615,1606,1616,994,1882,1881,1602,1018,502,1618,510,1008,1603,479,1586,1085,1440,1617,1949,1419,1417,1886,1015,1931,1440,1613,1703,1601,1439,1606,1248,1348,910,1311,1667,816,1324,1613,1310,1332,1321,1673,1323,1323,1324,1325,1679,1329,907,1319,1320,1339,1335,1336,1345,1340,1683,1595,1337,1331,1342,1685,1681,1616,808,1598,1605,1606,1597,1399,1711,1302,972,969,351,1161,1047,409,1483,1483,1482,1823,363,685,509,1732,1560,1869,1471,1037,1129,1043,945,1454,497,1034,1018,1015,1379,1035,1378,1374,388,1646,1016,1047,1014,488,1050,1455,342,1228,1012,1452,1229,1802,1051,1051,1452,1450,1380,1016,1513,1368,1453,330,1112,1454,1427,1634,1672,1137,1437,1122,1011,1055,1130,1125,1115,1135,1368,1136,1924,1059,1382,1434,1399,1125,1092,1133,1124,1121,1012,1135,1633,1099,1006,1000,290,1403,1213,1638,704,706,1661,703,703,1764,1817,984,277,772,1654,1650,1656,1339,286,1655,1655,1653,892,1664,1656,1751,894,1654,1880,276,1598,1597,1337,1652,1334,771,1655,1718,1656,1716,1891,1307,1659,1303,1660,1123,1659,1717,750,1259,1623,1624,848,1142,1137,1090,748,1089,1360,1503,1352,1148,1139,850,1142,851,1143,1279,1342,1084,1085,1073,1914,1348,1344,1347,1579,1048,1494,704,1462,1304,1093,1456,1484,1485,1475,1488,1481,1133,1222,1485,1474,1463,1476,1454,1481,1479,1454,1460,1459,1462,1460,1463,1459,1095,1557,1395,1151,896,1051,1462,1047,513,1390,1392,1398,1133,1311,499,683,1312,248,242,255,1306,1446,1226,1567,1226,1310,1308,680,778,1566,799,1308,1443,1307,1309,1445,801,799,1441,1625,1528,1474,678,1527,1312,1472,673,881,1311,682,1359,1311,1437,975,619,1468,628,623,628,966,1413,703,642,634,632,639,1387,633,918,632,632,1234,694,700,917,701,1473,1468,683,8,1127,1174,1121,1303,1419,1650,1230,1453,969,963,1513,1447,1451,1442,1445,1180,1298,1442,1447,1194,1437,1437,1444,1442,1442,1506,1510,1431,678,1363,1401,1410,1403,1409,1405,1400,1401,672,673,1398,1400,1412,1415,1415,1397,1407,1397,1835,1079,1777,663,1398,1414,1410,1407,1394,1487,1368,1390,1551,1043,1045,934,1875,993,1882,604,1021,1546,1873,1888,1012,1118,900,1411,479,884,1279,1168,1790,1,1,1,1,1,1,1,2,1,11,2,1,1,2,2,1,1,1,0,1,1,2,1,1,1,2,2,1,2,2,1,3,1,1,3,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,3,4,1,2,1,1,1,2,1,2,2,2,2,3,1,1,6,2,1,3,1,2,2,1,1,1,0,1,1,1,5,3,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,4,1,2,1,1,1,2,2,7,6,5,4,1,1,2,1,2,1,2,2,2,2,0,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,0,2,9,1,1,1,1,1,1,0,1,2,1,2,0,1,3,1,1,2,2,1,1,0,0,3,1,1,8,5,8,4,5,3,1,2,2,1,1,2,1,1,1,2,3,1,1,2,2,4,1,2,0,1,2,2,1,4,1,1,2,2,1,1,1,1,8,6,6,5,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,0,1,1,1,3,2,2,2,3,3,3,1,1,1,1,1,2,5,2,2,2,2,1,1,1,0,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,3,2,1,1,1,0,1,2,2,1,2,2,1,1,2,1,3,2,1,1,2,3,9,2,1,0,1,1,2,1,1,1,1,1,4,1,1,1,1,2,2,1,0,1,1,2,1,2,1,2,1,1,3,2,1,1,1,1,1,1,2,1,2,1,2,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,2,2,2,1,1,1,3,1,0,1,0,1,1,2,1,1,2,1,1,1,1,2,1,1,2,0,1,1,1,1,1,1,0,1,2,1,2,1,2,1,2,1,1,1,1,10,29,14,1,19,25,13,8,9,16,2,16,25,3,19,29,2,13,2,1,1,1,0,1,1,1,2,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,19,7,7,8,3,2,5,8,3,6,1,3,3,2,2,3,1,1,3,4,4,1,1,1,2,4,3,2,5,8,10,9,1,1,1,2,2,1,3,1,2,0,1,1,0,3,1,2,2,1,1,1,2,1,2,0,3,4,4,2,1,1,6,8,15,2,13,15,15,15,12,13,16,15,17,1,1,13,2,1,2,2,7,4,3,8,18,4,5,26,17,24,27,17,20,20,2,31,34,17,35,22,5,8,16,6,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,0,0,1,1,2,0,1,1,1,2,1,1,0,0,3,2,1,0,3,1,6,6,5,4,2,4,4,5,1,1,1,0,1,1,1,2,2,1,1,0,1,1,1,4,1,2,7,2,4,7,7,8,20,1,19,1,1,21,25,2,14,14,1,1,28,4,28,6,4,3,6,1,0,3,1,1,2,1,1,5,3,5,2,2,1,2,2,2,1,0,1,1,1,0,2,0,1,1,1,2,3,2,2,10,10,1,10,3,3,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,2,0,1,1,1,1,1,2,2,9,6,5,7,7,7,1,2,2,2,1,2,1,3,5,2,1,4,2,1,1,1,3,1,3,1,2,1,2,0,2,1,1,1,1,1,3,2,2,1,1,1,2,1,5,4,3,0,7,9,4,1,1,1,1,0,1,0,1,1,1,2,2,1,2,1,5,1,3,3,1,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,0,3,3,1,2,3,1,0,2,2,3,3,1,2,1,1,1,0,1,1,0,1,1,0,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,0,2,1,3,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,1,2,2,3,4,1,10,6,1,1,2,1,1,0,1,0,1,1,1,0,0,1,2,2,1,1,1,2,1,1,1,1,0,2,15,2,2,1,1,1,1,2,1,2,1,1,2,2,2,1,1,0,1,1,1,2,1,1,1,0,1,1,1,2,1,1,1,3,2,1,1,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,2,1,1,2,3,1,1,0,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,0,2,1,1,2,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,3,3,2,3,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,0,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,0,1,2,1,1,1,1,2,0,0,6,1,1,2,1,2,1,1,1,3,2,2,1,2,1,1,1,1,3,2,1,1,2,1,1,2,2,2,2,3,2,0,2,1,0,1,1,1,1,1,10,3,1,1,2,1,1,0,1,1,1,1,1,1,1,1,6,2,7,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,0,2,1,0,1,2,1,1,2,2,1,1,0,1,1,1,2,2,1,1,1,3,2,2,1,1,1,2,2,1,1,2,1,1,1,1,0,1,1,2,1,3,2,2,0,1,1,1,1,0,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,3,1,1,1,1,1,2,1,0,3,1,1,3,1,2,2,1,3,3,3,2,1,2,1,1,1,1,0,1,2,4,2,3,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,9,20,10,3,1,2,2,1,1,2,1,1,1,1,0,1,3,2,3,1,1,1,2,2,1,1,1,0,1,1,1,3,1,2,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,6,10,1,1,1,1,5,1,1,1,2,7,4,1,1,10,14,20,19,18,6,1,2,3,6,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,8,8,15,9,2,2,1,1,1,1,2,1,2,1,3,1,1,1,2,1,1,1,0,1,1,2,1,3,3,7,6,2,6,2,4,1,1,2,1,2,2,2,6,4,6,2,1,1,1,5,3,3,1,1,3,3,1,2,1,2,2,1,2,2,3,2,4,1,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,2,5,4,1,14,9,12,12,6,1,3,2,2,2,2,2,1,1,3,7,2,1,1,0,1,1,2,2,1,3,3,4,1,1,1,2,2,1,2,1,1,2,1,1,3,0,1,0,1,1,1,6,3,3,1,2,1,1,2,2,1,0,1,0,1,1,0,2,0,1,1,8,6,7,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,3,3,1,1,2,0,2,0,1,1,3,11,2,13,23,15,11,14,12,13,6,29,6,12,36,31,19,33,44,44,56,29,2,14,8,12,11,41,16,9,3,19,3,44,3,5,33,6,20,7,8,10,7,9,5,8,1,2,1,1,2,2,6,1,2,4,3,3,2,4,3,3,2,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,9,8,13,9,16,6,8,4,17,11,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,2,6,1,5,9,1,1,1,1,2,0,0,3,2,1,1,1,0,1,1,2,2,3,0,1,2,1,1,1,6,7,11,16,15,16,1,17,19,16,28,14,24,13,6,19,12,2,2,2,1,2,2,18,18,2,8,2,1,0,2,1,0,1,0,2,3,3,0,0,1,1,2,0,1,2,1,1,1,2,1,1,1,1,1,0,1,2,1,0,0,0,1,1,4,0,2,10,8,2,9,3,2,3,2,8,3,2,1,1,1,1,1,2,1,1,3,2,2,4,3,2,1,1,1,2,4,2,4,2,5,1,2,3,1,1,1,2,3,1,3,11,13,15,2,5,1,1,1,2,1,1,1,0,1,1,2,1,1,2,1,1,0,1,0,1,0,1,1,2,2,1,1,1,1,1,0,0,1,0,1,2,2,1,1,1,2,4,3,2,1,0,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,4,2,2,1,1,1,2,0,1,1,1,2,1,1,1,1,2,1,2,3,3,1,1,2,1,1,1,1,1,1,4,6,3,2,0,1,2,1,2,2,1,1,1,1,1,1,1,2,

count:3000
average:288.57034
